"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"19/11/2018 23:00:00 - 20/11/2018 00:00:00","BZN|NL","Without sequence","44.41","",""
"20/11/2018 00:00:00 - 20/11/2018 01:00:00","BZN|NL","Without sequence","44.0","",""
"20/11/2018 01:00:00 - 20/11/2018 02:00:00","BZN|NL","Without sequence","42.3","",""
"20/11/2018 02:00:00 - 20/11/2018 03:00:00","BZN|NL","Without sequence","40.15","",""
"20/11/2018 03:00:00 - 20/11/2018 04:00:00","BZN|NL","Without sequence","40.05","",""
"20/11/2018 04:00:00 - 20/11/2018 05:00:00","BZN|NL","Without sequence","39.23","",""
"20/11/2018 05:00:00 - 20/11/2018 06:00:00","BZN|NL","Without sequence","45.49","",""
"20/11/2018 06:00:00 - 20/11/2018 07:00:00","BZN|NL","Without sequence","50.5","",""
"20/11/2018 07:00:00 - 20/11/2018 08:00:00","BZN|NL","Without sequence","65.0","",""
"20/11/2018 08:00:00 - 20/11/2018 09:00:00","BZN|NL","Without sequence","53.29","",""
"20/11/2018 09:00:00 - 20/11/2018 10:00:00","BZN|NL","Without sequence","55.7","",""
"20/11/2018 10:00:00 - 20/11/2018 11:00:00","BZN|NL","Without sequence","52.5","",""
"20/11/2018 11:00:00 - 20/11/2018 12:00:00","BZN|NL","Without sequence","50.4","",""
"20/11/2018 12:00:00 - 20/11/2018 13:00:00","BZN|NL","Without sequence","50.29","",""
"20/11/2018 13:00:00 - 20/11/2018 14:00:00","BZN|NL","Without sequence","51.15","",""
"20/11/2018 14:00:00 - 20/11/2018 15:00:00","BZN|NL","Without sequence","62.09","",""
"20/11/2018 15:00:00 - 20/11/2018 16:00:00","BZN|NL","Without sequence","68.86","",""
"20/11/2018 16:00:00 - 20/11/2018 17:00:00","BZN|NL","Without sequence","65.53","",""
"20/11/2018 17:00:00 - 20/11/2018 18:00:00","BZN|NL","Without sequence","83.02","",""
"20/11/2018 18:00:00 - 20/11/2018 19:00:00","BZN|NL","Without sequence","58.47","",""
"20/11/2018 19:00:00 - 20/11/2018 20:00:00","BZN|NL","Without sequence","52.5","",""
"20/11/2018 20:00:00 - 20/11/2018 21:00:00","BZN|NL","Without sequence","54.0","",""
"20/11/2018 21:00:00 - 20/11/2018 22:00:00","BZN|NL","Without sequence","58.83","",""
"20/11/2018 22:00:00 - 20/11/2018 23:00:00","BZN|NL","Without sequence","48.67","",""
"20/11/2018 23:00:00 - 21/11/2018 00:00:00","BZN|NL","Without sequence","46.12","",""
"21/11/2018 00:00:00 - 21/11/2018 01:00:00","BZN|NL","Without sequence","44.9","",""
"21/11/2018 01:00:00 - 21/11/2018 02:00:00","BZN|NL","Without sequence","44.24","",""
"21/11/2018 02:00:00 - 21/11/2018 03:00:00","BZN|NL","Without sequence","43.84","",""
"21/11/2018 03:00:00 - 21/11/2018 04:00:00","BZN|NL","Without sequence","43.57","",""
"21/11/2018 04:00:00 - 21/11/2018 05:00:00","BZN|NL","Without sequence","44.65","",""
"21/11/2018 05:00:00 - 21/11/2018 06:00:00","BZN|NL","Without sequence","47.15","",""
"21/11/2018 06:00:00 - 21/11/2018 07:00:00","BZN|NL","Without sequence","52.09","",""
"21/11/2018 07:00:00 - 21/11/2018 08:00:00","BZN|NL","Without sequence","64.8","",""
"21/11/2018 08:00:00 - 21/11/2018 09:00:00","BZN|NL","Without sequence","68.79","",""
"21/11/2018 09:00:00 - 21/11/2018 10:00:00","BZN|NL","Without sequence","74.9","",""
"21/11/2018 10:00:00 - 21/11/2018 11:00:00","BZN|NL","Without sequence","75.27","",""
"21/11/2018 11:00:00 - 21/11/2018 12:00:00","BZN|NL","Without sequence","71.44","",""
"21/11/2018 12:00:00 - 21/11/2018 13:00:00","BZN|NL","Without sequence","71.44","",""
"21/11/2018 13:00:00 - 21/11/2018 14:00:00","BZN|NL","Without sequence","74.0","",""
"21/11/2018 14:00:00 - 21/11/2018 15:00:00","BZN|NL","Without sequence","77.0","",""
"21/11/2018 15:00:00 - 21/11/2018 16:00:00","BZN|NL","Without sequence","76.43","",""
"21/11/2018 16:00:00 - 21/11/2018 17:00:00","BZN|NL","Without sequence","77.14","",""
"21/11/2018 17:00:00 - 21/11/2018 18:00:00","BZN|NL","Without sequence","115.79","",""
"21/11/2018 18:00:00 - 21/11/2018 19:00:00","BZN|NL","Without sequence","115.5","",""
"21/11/2018 19:00:00 - 21/11/2018 20:00:00","BZN|NL","Without sequence","80.0","",""
"21/11/2018 20:00:00 - 21/11/2018 21:00:00","BZN|NL","Without sequence","59.9","",""
"21/11/2018 21:00:00 - 21/11/2018 22:00:00","BZN|NL","Without sequence","55.0","",""
"21/11/2018 22:00:00 - 21/11/2018 23:00:00","BZN|NL","Without sequence","50.83","",""
"21/11/2018 23:00:00 - 22/11/2018 00:00:00","BZN|NL","Without sequence","49.19","",""
"22/11/2018 00:00:00 - 22/11/2018 01:00:00","BZN|NL","Without sequence","49.34","",""
"22/11/2018 01:00:00 - 22/11/2018 02:00:00","BZN|NL","Without sequence","49.1","",""
"22/11/2018 02:00:00 - 22/11/2018 03:00:00","BZN|NL","Without sequence","47.9","",""
"22/11/2018 03:00:00 - 22/11/2018 04:00:00","BZN|NL","Without sequence","48.07","",""
"22/11/2018 04:00:00 - 22/11/2018 05:00:00","BZN|NL","Without sequence","48.94","",""
"22/11/2018 05:00:00 - 22/11/2018 06:00:00","BZN|NL","Without sequence","51.1","",""
"22/11/2018 06:00:00 - 22/11/2018 07:00:00","BZN|NL","Without sequence","57.77","",""
"22/11/2018 07:00:00 - 22/11/2018 08:00:00","BZN|NL","Without sequence","80.0","",""
"22/11/2018 08:00:00 - 22/11/2018 09:00:00","BZN|NL","Without sequence","82.0","",""
"22/11/2018 09:00:00 - 22/11/2018 10:00:00","BZN|NL","Without sequence","87.4","",""
"22/11/2018 10:00:00 - 22/11/2018 11:00:00","BZN|NL","Without sequence","92.57","",""
"22/11/2018 11:00:00 - 22/11/2018 12:00:00","BZN|NL","Without sequence","92.93","",""
"22/11/2018 12:00:00 - 22/11/2018 13:00:00","BZN|NL","Without sequence","90.87","",""
"22/11/2018 13:00:00 - 22/11/2018 14:00:00","BZN|NL","Without sequence","95.16","",""
"22/11/2018 14:00:00 - 22/11/2018 15:00:00","BZN|NL","Without sequence","95.53","",""
"22/11/2018 15:00:00 - 22/11/2018 16:00:00","BZN|NL","Without sequence","95.0","",""
"22/11/2018 16:00:00 - 22/11/2018 17:00:00","BZN|NL","Without sequence","103.0","",""
"22/11/2018 17:00:00 - 22/11/2018 18:00:00","BZN|NL","Without sequence","175.0","",""
"22/11/2018 18:00:00 - 22/11/2018 19:00:00","BZN|NL","Without sequence","175.0","",""
"22/11/2018 19:00:00 - 22/11/2018 20:00:00","BZN|NL","Without sequence","135.0","",""
"22/11/2018 20:00:00 - 22/11/2018 21:00:00","BZN|NL","Without sequence","89.9","",""
"22/11/2018 21:00:00 - 22/11/2018 22:00:00","BZN|NL","Without sequence","70.45","",""
"22/11/2018 22:00:00 - 22/11/2018 23:00:00","BZN|NL","Without sequence","54.9","",""
"22/11/2018 23:00:00 - 23/11/2018 00:00:00","BZN|NL","Without sequence","51.2","",""
"23/11/2018 00:00:00 - 23/11/2018 01:00:00","BZN|NL","Without sequence","51.37","",""
"23/11/2018 01:00:00 - 23/11/2018 02:00:00","BZN|NL","Without sequence","50.75","",""
"23/11/2018 02:00:00 - 23/11/2018 03:00:00","BZN|NL","Without sequence","50.14","",""
"23/11/2018 03:00:00 - 23/11/2018 04:00:00","BZN|NL","Without sequence","50.28","",""
"23/11/2018 04:00:00 - 23/11/2018 05:00:00","BZN|NL","Without sequence","50.96","",""
"23/11/2018 05:00:00 - 23/11/2018 06:00:00","BZN|NL","Without sequence","57.22","",""
"23/11/2018 06:00:00 - 23/11/2018 07:00:00","BZN|NL","Without sequence","67.64","",""
"23/11/2018 07:00:00 - 23/11/2018 08:00:00","BZN|NL","Without sequence","91.79","",""
"23/11/2018 08:00:00 - 23/11/2018 09:00:00","BZN|NL","Without sequence","106.0","",""
"23/11/2018 09:00:00 - 23/11/2018 10:00:00","BZN|NL","Without sequence","98.0","",""
"23/11/2018 10:00:00 - 23/11/2018 11:00:00","BZN|NL","Without sequence","97.17","",""
"23/11/2018 11:00:00 - 23/11/2018 12:00:00","BZN|NL","Without sequence","98.93","",""
"23/11/2018 12:00:00 - 23/11/2018 13:00:00","BZN|NL","Without sequence","98.28","",""
"23/11/2018 13:00:00 - 23/11/2018 14:00:00","BZN|NL","Without sequence","94.9","",""
"23/11/2018 14:00:00 - 23/11/2018 15:00:00","BZN|NL","Without sequence","93.6","",""
"23/11/2018 15:00:00 - 23/11/2018 16:00:00","BZN|NL","Without sequence","94.43","",""
"23/11/2018 16:00:00 - 23/11/2018 17:00:00","BZN|NL","Without sequence","97.09","",""
"23/11/2018 17:00:00 - 23/11/2018 18:00:00","BZN|NL","Without sequence","109.2","",""
"23/11/2018 18:00:00 - 23/11/2018 19:00:00","BZN|NL","Without sequence","108.8","",""
"23/11/2018 19:00:00 - 23/11/2018 20:00:00","BZN|NL","Without sequence","86.11","",""
"23/11/2018 20:00:00 - 23/11/2018 21:00:00","BZN|NL","Without sequence","75.56","",""
"23/11/2018 21:00:00 - 23/11/2018 22:00:00","BZN|NL","Without sequence","60.55","",""
"23/11/2018 22:00:00 - 23/11/2018 23:00:00","BZN|NL","Without sequence","51.08","",""
"23/11/2018 23:00:00 - 24/11/2018 00:00:00","BZN|NL","Without sequence","52.12","",""
"24/11/2018 00:00:00 - 24/11/2018 01:00:00","BZN|NL","Without sequence","63.25","",""
"24/11/2018 01:00:00 - 24/11/2018 02:00:00","BZN|NL","Without sequence","57.18","",""
"24/11/2018 02:00:00 - 24/11/2018 03:00:00","BZN|NL","Without sequence","55.62","",""
"24/11/2018 03:00:00 - 24/11/2018 04:00:00","BZN|NL","Without sequence","54.15","",""
"24/11/2018 04:00:00 - 24/11/2018 05:00:00","BZN|NL","Without sequence","52.07","",""
"24/11/2018 05:00:00 - 24/11/2018 06:00:00","BZN|NL","Without sequence","52.62","",""
"24/11/2018 06:00:00 - 24/11/2018 07:00:00","BZN|NL","Without sequence","53.87","",""
"24/11/2018 07:00:00 - 24/11/2018 08:00:00","BZN|NL","Without sequence","57.29","",""
"24/11/2018 08:00:00 - 24/11/2018 09:00:00","BZN|NL","Without sequence","64.11","",""
"24/11/2018 09:00:00 - 24/11/2018 10:00:00","BZN|NL","Without sequence","72.2","",""
"24/11/2018 10:00:00 - 24/11/2018 11:00:00","BZN|NL","Without sequence","73.49","",""
"24/11/2018 11:00:00 - 24/11/2018 12:00:00","BZN|NL","Without sequence","73.17","",""
"24/11/2018 12:00:00 - 24/11/2018 13:00:00","BZN|NL","Without sequence","73.01","",""
"24/11/2018 13:00:00 - 24/11/2018 14:00:00","BZN|NL","Without sequence","66.93","",""
"24/11/2018 14:00:00 - 24/11/2018 15:00:00","BZN|NL","Without sequence","64.57","",""
"24/11/2018 15:00:00 - 24/11/2018 16:00:00","BZN|NL","Without sequence","65.04","",""
"24/11/2018 16:00:00 - 24/11/2018 17:00:00","BZN|NL","Without sequence","68.11","",""
"24/11/2018 17:00:00 - 24/11/2018 18:00:00","BZN|NL","Without sequence","88.3","",""
"24/11/2018 18:00:00 - 24/11/2018 19:00:00","BZN|NL","Without sequence","109.57","",""
"24/11/2018 19:00:00 - 24/11/2018 20:00:00","BZN|NL","Without sequence","84.9","",""
"24/11/2018 20:00:00 - 24/11/2018 21:00:00","BZN|NL","Without sequence","71.29","",""
"24/11/2018 21:00:00 - 24/11/2018 22:00:00","BZN|NL","Without sequence","69.03","",""
"24/11/2018 22:00:00 - 24/11/2018 23:00:00","BZN|NL","Without sequence","68.37","",""
"24/11/2018 23:00:00 - 25/11/2018 00:00:00","BZN|NL","Without sequence","60.0","",""
"25/11/2018 00:00:00 - 25/11/2018 01:00:00","BZN|NL","Without sequence","55.18","",""
"25/11/2018 01:00:00 - 25/11/2018 02:00:00","BZN|NL","Without sequence","52.07","",""
"25/11/2018 02:00:00 - 25/11/2018 03:00:00","BZN|NL","Without sequence","50.34","",""
"25/11/2018 03:00:00 - 25/11/2018 04:00:00","BZN|NL","Without sequence","48.46","",""
"25/11/2018 04:00:00 - 25/11/2018 05:00:00","BZN|NL","Without sequence","48.07","",""
"25/11/2018 05:00:00 - 25/11/2018 06:00:00","BZN|NL","Without sequence","48.07","",""
"25/11/2018 06:00:00 - 25/11/2018 07:00:00","BZN|NL","Without sequence","49.09","",""
"25/11/2018 07:00:00 - 25/11/2018 08:00:00","BZN|NL","Without sequence","50.5","",""
"25/11/2018 08:00:00 - 25/11/2018 09:00:00","BZN|NL","Without sequence","54.19","",""
"25/11/2018 09:00:00 - 25/11/2018 10:00:00","BZN|NL","Without sequence","59.06","",""
"25/11/2018 10:00:00 - 25/11/2018 11:00:00","BZN|NL","Without sequence","59.17","",""
"25/11/2018 11:00:00 - 25/11/2018 12:00:00","BZN|NL","Without sequence","63.26","",""
"25/11/2018 12:00:00 - 25/11/2018 13:00:00","BZN|NL","Without sequence","58.52","",""
"25/11/2018 13:00:00 - 25/11/2018 14:00:00","BZN|NL","Without sequence","55.98","",""
"25/11/2018 14:00:00 - 25/11/2018 15:00:00","BZN|NL","Without sequence","58.86","",""
"25/11/2018 15:00:00 - 25/11/2018 16:00:00","BZN|NL","Without sequence","54.61","",""
"25/11/2018 16:00:00 - 25/11/2018 17:00:00","BZN|NL","Without sequence","61.47","",""
"25/11/2018 17:00:00 - 25/11/2018 18:00:00","BZN|NL","Without sequence","67.65","",""
"25/11/2018 18:00:00 - 25/11/2018 19:00:00","BZN|NL","Without sequence","79.2","",""
"25/11/2018 19:00:00 - 25/11/2018 20:00:00","BZN|NL","Without sequence","54.7","",""
"25/11/2018 20:00:00 - 25/11/2018 21:00:00","BZN|NL","Without sequence","52.04","",""
"25/11/2018 21:00:00 - 25/11/2018 22:00:00","BZN|NL","Without sequence","50.38","",""
"25/11/2018 22:00:00 - 25/11/2018 23:00:00","BZN|NL","Without sequence","63.7","",""
"25/11/2018 23:00:00 - 26/11/2018 00:00:00","BZN|NL","Without sequence","47.88","",""
"26/11/2018 00:00:00 - 26/11/2018 01:00:00","BZN|NL","Without sequence","49.86","",""
"26/11/2018 01:00:00 - 26/11/2018 02:00:00","BZN|NL","Without sequence","49.43","",""
"26/11/2018 02:00:00 - 26/11/2018 03:00:00","BZN|NL","Without sequence","47.95","",""
"26/11/2018 03:00:00 - 26/11/2018 04:00:00","BZN|NL","Without sequence","46.12","",""
"26/11/2018 04:00:00 - 26/11/2018 05:00:00","BZN|NL","Without sequence","45.6","",""
"26/11/2018 05:00:00 - 26/11/2018 06:00:00","BZN|NL","Without sequence","50.42","",""
"26/11/2018 06:00:00 - 26/11/2018 07:00:00","BZN|NL","Without sequence","54.48","",""
"26/11/2018 07:00:00 - 26/11/2018 08:00:00","BZN|NL","Without sequence","77.16","",""
"26/11/2018 08:00:00 - 26/11/2018 09:00:00","BZN|NL","Without sequence","79.68","",""
"26/11/2018 09:00:00 - 26/11/2018 10:00:00","BZN|NL","Without sequence","83.34","",""
"26/11/2018 10:00:00 - 26/11/2018 11:00:00","BZN|NL","Without sequence","87.65","",""
"26/11/2018 11:00:00 - 26/11/2018 12:00:00","BZN|NL","Without sequence","87.66","",""
"26/11/2018 12:00:00 - 26/11/2018 13:00:00","BZN|NL","Without sequence","86.93","",""
"26/11/2018 13:00:00 - 26/11/2018 14:00:00","BZN|NL","Without sequence","92.42","",""
"26/11/2018 14:00:00 - 26/11/2018 15:00:00","BZN|NL","Without sequence","94.74","",""
"26/11/2018 15:00:00 - 26/11/2018 16:00:00","BZN|NL","Without sequence","95.0","",""
"26/11/2018 16:00:00 - 26/11/2018 17:00:00","BZN|NL","Without sequence","100.02","",""
"26/11/2018 17:00:00 - 26/11/2018 18:00:00","BZN|NL","Without sequence","141.13","",""
"26/11/2018 18:00:00 - 26/11/2018 19:00:00","BZN|NL","Without sequence","175.0","",""
"26/11/2018 19:00:00 - 26/11/2018 20:00:00","BZN|NL","Without sequence","85.0","",""
"26/11/2018 20:00:00 - 26/11/2018 21:00:00","BZN|NL","Without sequence","77.61","",""
"26/11/2018 21:00:00 - 26/11/2018 22:00:00","BZN|NL","Without sequence","69.9","",""
"26/11/2018 22:00:00 - 26/11/2018 23:00:00","BZN|NL","Without sequence","55.84","",""
"26/11/2018 23:00:00 - 27/11/2018 00:00:00","BZN|NL","Without sequence","54.1","",""
"27/11/2018 00:00:00 - 27/11/2018 01:00:00","BZN|NL","Without sequence","49.0","",""
"27/11/2018 01:00:00 - 27/11/2018 02:00:00","BZN|NL","Without sequence","49.86","",""
"27/11/2018 02:00:00 - 27/11/2018 03:00:00","BZN|NL","Without sequence","48.5","",""
"27/11/2018 03:00:00 - 27/11/2018 04:00:00","BZN|NL","Without sequence","50.05","",""
"27/11/2018 04:00:00 - 27/11/2018 05:00:00","BZN|NL","Without sequence","50.96","",""
"27/11/2018 05:00:00 - 27/11/2018 06:00:00","BZN|NL","Without sequence","53.19","",""
"27/11/2018 06:00:00 - 27/11/2018 07:00:00","BZN|NL","Without sequence","71.9","",""
"27/11/2018 07:00:00 - 27/11/2018 08:00:00","BZN|NL","Without sequence","93.03","",""
"27/11/2018 08:00:00 - 27/11/2018 09:00:00","BZN|NL","Without sequence","100.0","",""
"27/11/2018 09:00:00 - 27/11/2018 10:00:00","BZN|NL","Without sequence","99.0","",""
"27/11/2018 10:00:00 - 27/11/2018 11:00:00","BZN|NL","Without sequence","93.37","",""
"27/11/2018 11:00:00 - 27/11/2018 12:00:00","BZN|NL","Without sequence","95.0","",""
"27/11/2018 12:00:00 - 27/11/2018 13:00:00","BZN|NL","Without sequence","88.98","",""
"27/11/2018 13:00:00 - 27/11/2018 14:00:00","BZN|NL","Without sequence","88.21","",""
"27/11/2018 14:00:00 - 27/11/2018 15:00:00","BZN|NL","Without sequence","85.99","",""
"27/11/2018 15:00:00 - 27/11/2018 16:00:00","BZN|NL","Without sequence","86.94","",""
"27/11/2018 16:00:00 - 27/11/2018 17:00:00","BZN|NL","Without sequence","87.19","",""
"27/11/2018 17:00:00 - 27/11/2018 18:00:00","BZN|NL","Without sequence","98.27","",""
"27/11/2018 18:00:00 - 27/11/2018 19:00:00","BZN|NL","Without sequence","92.43","",""
"27/11/2018 19:00:00 - 27/11/2018 20:00:00","BZN|NL","Without sequence","82.76","",""
"27/11/2018 20:00:00 - 27/11/2018 21:00:00","BZN|NL","Without sequence","70.12","",""
"27/11/2018 21:00:00 - 27/11/2018 22:00:00","BZN|NL","Without sequence","55.51","",""
"27/11/2018 22:00:00 - 27/11/2018 23:00:00","BZN|NL","Without sequence","53.38","",""
"27/11/2018 23:00:00 - 28/11/2018 00:00:00","BZN|NL","Without sequence","50.09","",""
"28/11/2018 00:00:00 - 28/11/2018 01:00:00","BZN|NL","Without sequence","48.97","",""
"28/11/2018 01:00:00 - 28/11/2018 02:00:00","BZN|NL","Without sequence","49.15","",""
"28/11/2018 02:00:00 - 28/11/2018 03:00:00","BZN|NL","Without sequence","48.57","",""
"28/11/2018 03:00:00 - 28/11/2018 04:00:00","BZN|NL","Without sequence","47.81","",""
"28/11/2018 04:00:00 - 28/11/2018 05:00:00","BZN|NL","Without sequence","46.55","",""
"28/11/2018 05:00:00 - 28/11/2018 06:00:00","BZN|NL","Without sequence","48.75","",""
"28/11/2018 06:00:00 - 28/11/2018 07:00:00","BZN|NL","Without sequence","53.9","",""
"28/11/2018 07:00:00 - 28/11/2018 08:00:00","BZN|NL","Without sequence","67.5","",""
"28/11/2018 08:00:00 - 28/11/2018 09:00:00","BZN|NL","Without sequence","70.0","",""
"28/11/2018 09:00:00 - 28/11/2018 10:00:00","BZN|NL","Without sequence","65.29","",""
"28/11/2018 10:00:00 - 28/11/2018 11:00:00","BZN|NL","Without sequence","55.22","",""
"28/11/2018 11:00:00 - 28/11/2018 12:00:00","BZN|NL","Without sequence","53.54","",""
"28/11/2018 12:00:00 - 28/11/2018 13:00:00","BZN|NL","Without sequence","53.05","",""
"28/11/2018 13:00:00 - 28/11/2018 14:00:00","BZN|NL","Without sequence","52.88","",""
"28/11/2018 14:00:00 - 28/11/2018 15:00:00","BZN|NL","Without sequence","53.28","",""
"28/11/2018 15:00:00 - 28/11/2018 16:00:00","BZN|NL","Without sequence","57.32","",""
"28/11/2018 16:00:00 - 28/11/2018 17:00:00","BZN|NL","Without sequence","61.32","",""
"28/11/2018 17:00:00 - 28/11/2018 18:00:00","BZN|NL","Without sequence","73.4","",""
"28/11/2018 18:00:00 - 28/11/2018 19:00:00","BZN|NL","Without sequence","52.06","",""
"28/11/2018 19:00:00 - 28/11/2018 20:00:00","BZN|NL","Without sequence","50.84","",""
"28/11/2018 20:00:00 - 28/11/2018 21:00:00","BZN|NL","Without sequence","49.37","",""
"28/11/2018 21:00:00 - 28/11/2018 22:00:00","BZN|NL","Without sequence","47.74","",""
"28/11/2018 22:00:00 - 28/11/2018 23:00:00","BZN|NL","Without sequence","49.9","",""
"28/11/2018 23:00:00 - 29/11/2018 00:00:00","BZN|NL","Without sequence","45.71","",""
"29/11/2018 00:00:00 - 29/11/2018 01:00:00","BZN|NL","Without sequence","44.91","",""
"29/11/2018 01:00:00 - 29/11/2018 02:00:00","BZN|NL","Without sequence","43.5","",""
"29/11/2018 02:00:00 - 29/11/2018 03:00:00","BZN|NL","Without sequence","44.9","",""
"29/11/2018 03:00:00 - 29/11/2018 04:00:00","BZN|NL","Without sequence","44.75","",""
"29/11/2018 04:00:00 - 29/11/2018 05:00:00","BZN|NL","Without sequence","44.35","",""
"29/11/2018 05:00:00 - 29/11/2018 06:00:00","BZN|NL","Without sequence","46.03","",""
"29/11/2018 06:00:00 - 29/11/2018 07:00:00","BZN|NL","Without sequence","58.74","",""
"29/11/2018 07:00:00 - 29/11/2018 08:00:00","BZN|NL","Without sequence","68.09","",""
"29/11/2018 08:00:00 - 29/11/2018 09:00:00","BZN|NL","Without sequence","68.51","",""
"29/11/2018 09:00:00 - 29/11/2018 10:00:00","BZN|NL","Without sequence","71.34","",""
"29/11/2018 10:00:00 - 29/11/2018 11:00:00","BZN|NL","Without sequence","72.98","",""
"29/11/2018 11:00:00 - 29/11/2018 12:00:00","BZN|NL","Without sequence","67.27","",""
"29/11/2018 12:00:00 - 29/11/2018 13:00:00","BZN|NL","Without sequence","63.85","",""
"29/11/2018 13:00:00 - 29/11/2018 14:00:00","BZN|NL","Without sequence","63.49","",""
"29/11/2018 14:00:00 - 29/11/2018 15:00:00","BZN|NL","Without sequence","61.68","",""
"29/11/2018 15:00:00 - 29/11/2018 16:00:00","BZN|NL","Without sequence","61.16","",""
"29/11/2018 16:00:00 - 29/11/2018 17:00:00","BZN|NL","Without sequence","66.73","",""
"29/11/2018 17:00:00 - 29/11/2018 18:00:00","BZN|NL","Without sequence","82.31","",""
"29/11/2018 18:00:00 - 29/11/2018 19:00:00","BZN|NL","Without sequence","57.71","",""
"29/11/2018 19:00:00 - 29/11/2018 20:00:00","BZN|NL","Without sequence","52.9","",""
"29/11/2018 20:00:00 - 29/11/2018 21:00:00","BZN|NL","Without sequence","48.28","",""
"29/11/2018 21:00:00 - 29/11/2018 22:00:00","BZN|NL","Without sequence","58.37","",""
"29/11/2018 22:00:00 - 29/11/2018 23:00:00","BZN|NL","Without sequence","52.9","",""
"29/11/2018 23:00:00 - 30/11/2018 00:00:00","BZN|NL","Without sequence","45.47","",""
"30/11/2018 00:00:00 - 30/11/2018 01:00:00","BZN|NL","Without sequence","44.9","",""
"30/11/2018 01:00:00 - 30/11/2018 02:00:00","BZN|NL","Without sequence","43.7","",""
"30/11/2018 02:00:00 - 30/11/2018 03:00:00","BZN|NL","Without sequence","44.31","",""
"30/11/2018 03:00:00 - 30/11/2018 04:00:00","BZN|NL","Without sequence","39.08","",""
"30/11/2018 04:00:00 - 30/11/2018 05:00:00","BZN|NL","Without sequence","39.51","",""
"30/11/2018 05:00:00 - 30/11/2018 06:00:00","BZN|NL","Without sequence","44.1","",""
"30/11/2018 06:00:00 - 30/11/2018 07:00:00","BZN|NL","Without sequence","52.17","",""
"30/11/2018 07:00:00 - 30/11/2018 08:00:00","BZN|NL","Without sequence","66.35","",""
"30/11/2018 08:00:00 - 30/11/2018 09:00:00","BZN|NL","Without sequence","67.71","",""
"30/11/2018 09:00:00 - 30/11/2018 10:00:00","BZN|NL","Without sequence","68.03","",""
"30/11/2018 10:00:00 - 30/11/2018 11:00:00","BZN|NL","Without sequence","68.19","",""
"30/11/2018 11:00:00 - 30/11/2018 12:00:00","BZN|NL","Without sequence","67.98","",""
"30/11/2018 12:00:00 - 30/11/2018 13:00:00","BZN|NL","Without sequence","67.2","",""
"30/11/2018 13:00:00 - 30/11/2018 14:00:00","BZN|NL","Without sequence","67.24","",""
"30/11/2018 14:00:00 - 30/11/2018 15:00:00","BZN|NL","Without sequence","65.3","",""
"30/11/2018 15:00:00 - 30/11/2018 16:00:00","BZN|NL","Without sequence","64.95","",""
"30/11/2018 16:00:00 - 30/11/2018 17:00:00","BZN|NL","Without sequence","67.24","",""
"30/11/2018 17:00:00 - 30/11/2018 18:00:00","BZN|NL","Without sequence","72.34","",""
"30/11/2018 18:00:00 - 30/11/2018 19:00:00","BZN|NL","Without sequence","68.92","",""
"30/11/2018 19:00:00 - 30/11/2018 20:00:00","BZN|NL","Without sequence","58.26","",""
"30/11/2018 20:00:00 - 30/11/2018 21:00:00","BZN|NL","Without sequence","64.9","",""
"30/11/2018 21:00:00 - 30/11/2018 22:00:00","BZN|NL","Without sequence","54.6","",""
"30/11/2018 22:00:00 - 30/11/2018 23:00:00","BZN|NL","Without sequence","53.91","",""
"30/11/2018 23:00:00 - 01/12/2018 00:00:00","BZN|NL","Without sequence","51.52","",""
"01/12/2018 00:00:00 - 01/12/2018 01:00:00","BZN|NL","Without sequence","50.0","",""
"01/12/2018 01:00:00 - 01/12/2018 02:00:00","BZN|NL","Without sequence","45.4","",""
"01/12/2018 02:00:00 - 01/12/2018 03:00:00","BZN|NL","Without sequence","53.5","",""
"01/12/2018 03:00:00 - 01/12/2018 04:00:00","BZN|NL","Without sequence","53.5","",""
"01/12/2018 04:00:00 - 01/12/2018 05:00:00","BZN|NL","Without sequence","49.9","",""
"01/12/2018 05:00:00 - 01/12/2018 06:00:00","BZN|NL","Without sequence","45.4","",""
"01/12/2018 06:00:00 - 01/12/2018 07:00:00","BZN|NL","Without sequence","56.51","",""
"01/12/2018 07:00:00 - 01/12/2018 08:00:00","BZN|NL","Without sequence","60.95","",""
"01/12/2018 08:00:00 - 01/12/2018 09:00:00","BZN|NL","Without sequence","59.51","",""
"01/12/2018 09:00:00 - 01/12/2018 10:00:00","BZN|NL","Without sequence","65.0","",""
"01/12/2018 10:00:00 - 01/12/2018 11:00:00","BZN|NL","Without sequence","72.3","",""
"01/12/2018 11:00:00 - 01/12/2018 12:00:00","BZN|NL","Without sequence","73.7","",""
"01/12/2018 12:00:00 - 01/12/2018 13:00:00","BZN|NL","Without sequence","70.65","",""
"01/12/2018 13:00:00 - 01/12/2018 14:00:00","BZN|NL","Without sequence","71.72","",""
"01/12/2018 14:00:00 - 01/12/2018 15:00:00","BZN|NL","Without sequence","63.12","",""
"01/12/2018 15:00:00 - 01/12/2018 16:00:00","BZN|NL","Without sequence","53.3","",""
"01/12/2018 16:00:00 - 01/12/2018 17:00:00","BZN|NL","Without sequence","53.14","",""
"01/12/2018 17:00:00 - 01/12/2018 18:00:00","BZN|NL","Without sequence","68.4","",""
"01/12/2018 18:00:00 - 01/12/2018 19:00:00","BZN|NL","Without sequence","50.9","",""
