"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"12/01/2020 07:00:00 - 12/01/2020 08:00:00","BZN|NL","Without sequence","29.6","",""
"12/01/2020 08:00:00 - 12/01/2020 09:00:00","BZN|NL","Without sequence","28.6","",""
"12/01/2020 09:00:00 - 12/01/2020 10:00:00","BZN|NL","Without sequence","28.6","",""
"12/01/2020 10:00:00 - 12/01/2020 11:00:00","BZN|NL","Without sequence","28.6","",""
"12/01/2020 11:00:00 - 12/01/2020 12:00:00","BZN|NL","Without sequence","30.9","",""
"12/01/2020 12:00:00 - 12/01/2020 13:00:00","BZN|NL","Without sequence","30.9","",""
"12/01/2020 13:00:00 - 12/01/2020 14:00:00","BZN|NL","Without sequence","29.5","",""
"12/01/2020 14:00:00 - 12/01/2020 15:00:00","BZN|NL","Without sequence","30.9","",""
"12/01/2020 15:00:00 - 12/01/2020 16:00:00","BZN|NL","Without sequence","29.9","",""
"12/01/2020 16:00:00 - 12/01/2020 17:00:00","BZN|NL","Without sequence","30.23","",""
"12/01/2020 17:00:00 - 12/01/2020 18:00:00","BZN|NL","Without sequence","35.22","",""
"12/01/2020 18:00:00 - 12/01/2020 19:00:00","BZN|NL","Without sequence","46.87","",""
"12/01/2020 19:00:00 - 12/01/2020 20:00:00","BZN|NL","Without sequence","46.47","",""
"12/01/2020 20:00:00 - 12/01/2020 21:00:00","BZN|NL","Without sequence","46.51","",""
"12/01/2020 21:00:00 - 12/01/2020 22:00:00","BZN|NL","Without sequence","32.07","",""
"12/01/2020 22:00:00 - 12/01/2020 23:00:00","BZN|NL","Without sequence","38.1","",""
"12/01/2020 23:00:00 - 13/01/2020 00:00:00","BZN|NL","Without sequence","29.9","",""
"13/01/2020 00:00:00 - 13/01/2020 01:00:00","BZN|NL","Without sequence","29.13","",""
"13/01/2020 01:00:00 - 13/01/2020 02:00:00","BZN|NL","Without sequence","26.8","",""
"13/01/2020 02:00:00 - 13/01/2020 03:00:00","BZN|NL","Without sequence","25.47","",""
"13/01/2020 03:00:00 - 13/01/2020 04:00:00","BZN|NL","Without sequence","24.95","",""
"13/01/2020 04:00:00 - 13/01/2020 05:00:00","BZN|NL","Without sequence","25.12","",""
"13/01/2020 05:00:00 - 13/01/2020 06:00:00","BZN|NL","Without sequence","27.32","",""
"13/01/2020 06:00:00 - 13/01/2020 07:00:00","BZN|NL","Without sequence","37.87","",""
"13/01/2020 07:00:00 - 13/01/2020 08:00:00","BZN|NL","Without sequence","48.64","",""
"13/01/2020 08:00:00 - 13/01/2020 09:00:00","BZN|NL","Without sequence","52.93","",""
"13/01/2020 09:00:00 - 13/01/2020 10:00:00","BZN|NL","Without sequence","49.89","",""
"13/01/2020 10:00:00 - 13/01/2020 11:00:00","BZN|NL","Without sequence","48.89","",""
"13/01/2020 11:00:00 - 13/01/2020 12:00:00","BZN|NL","Without sequence","47.2","",""
"13/01/2020 12:00:00 - 13/01/2020 13:00:00","BZN|NL","Without sequence","47.0","",""
"13/01/2020 13:00:00 - 13/01/2020 14:00:00","BZN|NL","Without sequence","45.95","",""
"13/01/2020 14:00:00 - 13/01/2020 15:00:00","BZN|NL","Without sequence","45.0","",""
"13/01/2020 15:00:00 - 13/01/2020 16:00:00","BZN|NL","Without sequence","45.35","",""
"13/01/2020 16:00:00 - 13/01/2020 17:00:00","BZN|NL","Without sequence","43.53","",""
"13/01/2020 17:00:00 - 13/01/2020 18:00:00","BZN|NL","Without sequence","46.81","",""
"13/01/2020 18:00:00 - 13/01/2020 19:00:00","BZN|NL","Without sequence","45.27","",""
"13/01/2020 19:00:00 - 13/01/2020 20:00:00","BZN|NL","Without sequence","41.78","",""
"13/01/2020 20:00:00 - 13/01/2020 21:00:00","BZN|NL","Without sequence","31.9","",""
"13/01/2020 21:00:00 - 13/01/2020 22:00:00","BZN|NL","Without sequence","26.97","",""
"13/01/2020 22:00:00 - 13/01/2020 23:00:00","BZN|NL","Without sequence","26.37","",""
"13/01/2020 23:00:00 - 14/01/2020 00:00:00","BZN|NL","Without sequence","23.98","",""
"14/01/2020 00:00:00 - 14/01/2020 01:00:00","BZN|NL","Without sequence","23.1","",""
"14/01/2020 01:00:00 - 14/01/2020 02:00:00","BZN|NL","Without sequence","19.67","",""
"14/01/2020 02:00:00 - 14/01/2020 03:00:00","BZN|NL","Without sequence","14.61","",""
"14/01/2020 03:00:00 - 14/01/2020 04:00:00","BZN|NL","Without sequence","8.93","",""
"14/01/2020 04:00:00 - 14/01/2020 05:00:00","BZN|NL","Without sequence","8.24","",""
"14/01/2020 05:00:00 - 14/01/2020 06:00:00","BZN|NL","Without sequence","17.29","",""
"14/01/2020 06:00:00 - 14/01/2020 07:00:00","BZN|NL","Without sequence","27.4","",""
"14/01/2020 07:00:00 - 14/01/2020 08:00:00","BZN|NL","Without sequence","31.74","",""
"14/01/2020 08:00:00 - 14/01/2020 09:00:00","BZN|NL","Without sequence","35.91","",""
"14/01/2020 09:00:00 - 14/01/2020 10:00:00","BZN|NL","Without sequence","39.57","",""
"14/01/2020 10:00:00 - 14/01/2020 11:00:00","BZN|NL","Without sequence","39.85","",""
"14/01/2020 11:00:00 - 14/01/2020 12:00:00","BZN|NL","Without sequence","39.87","",""
"14/01/2020 12:00:00 - 14/01/2020 13:00:00","BZN|NL","Without sequence","35.0","",""
"14/01/2020 13:00:00 - 14/01/2020 14:00:00","BZN|NL","Without sequence","30.0","",""
"14/01/2020 14:00:00 - 14/01/2020 15:00:00","BZN|NL","Without sequence","34.49","",""
"14/01/2020 15:00:00 - 14/01/2020 16:00:00","BZN|NL","Without sequence","32.99","",""
"14/01/2020 16:00:00 - 14/01/2020 17:00:00","BZN|NL","Without sequence","32.38","",""
"14/01/2020 17:00:00 - 14/01/2020 18:00:00","BZN|NL","Without sequence","38.0","",""
"14/01/2020 18:00:00 - 14/01/2020 19:00:00","BZN|NL","Without sequence","35.1","",""
"14/01/2020 19:00:00 - 14/01/2020 20:00:00","BZN|NL","Without sequence","30.1","",""
"14/01/2020 20:00:00 - 14/01/2020 21:00:00","BZN|NL","Without sequence","30.0","",""
"14/01/2020 21:00:00 - 14/01/2020 22:00:00","BZN|NL","Without sequence","31.16","",""
"14/01/2020 22:00:00 - 14/01/2020 23:00:00","BZN|NL","Without sequence","29.16","",""
"14/01/2020 23:00:00 - 15/01/2020 00:00:00","BZN|NL","Without sequence","27.5","",""
"15/01/2020 00:00:00 - 15/01/2020 01:00:00","BZN|NL","Without sequence","25.18","",""
"15/01/2020 01:00:00 - 15/01/2020 02:00:00","BZN|NL","Without sequence","23.0","",""
"15/01/2020 02:00:00 - 15/01/2020 03:00:00","BZN|NL","Without sequence","21.66","",""
"15/01/2020 03:00:00 - 15/01/2020 04:00:00","BZN|NL","Without sequence","21.19","",""
"15/01/2020 04:00:00 - 15/01/2020 05:00:00","BZN|NL","Without sequence","11.1","",""
"15/01/2020 05:00:00 - 15/01/2020 06:00:00","BZN|NL","Without sequence","19.29","",""
"15/01/2020 06:00:00 - 15/01/2020 07:00:00","BZN|NL","Without sequence","28.56","",""
"15/01/2020 07:00:00 - 15/01/2020 08:00:00","BZN|NL","Without sequence","38.26","",""
"15/01/2020 08:00:00 - 15/01/2020 09:00:00","BZN|NL","Without sequence","36.73","",""
"15/01/2020 09:00:00 - 15/01/2020 10:00:00","BZN|NL","Without sequence","33.91","",""
"15/01/2020 10:00:00 - 15/01/2020 11:00:00","BZN|NL","Without sequence","30.0","",""
"15/01/2020 11:00:00 - 15/01/2020 12:00:00","BZN|NL","Without sequence","31.23","",""
"15/01/2020 12:00:00 - 15/01/2020 13:00:00","BZN|NL","Without sequence","30.64","",""
"15/01/2020 13:00:00 - 15/01/2020 14:00:00","BZN|NL","Without sequence","30.0","",""
"15/01/2020 14:00:00 - 15/01/2020 15:00:00","BZN|NL","Without sequence","35.0","",""
"15/01/2020 15:00:00 - 15/01/2020 16:00:00","BZN|NL","Without sequence","36.17","",""
"15/01/2020 16:00:00 - 15/01/2020 17:00:00","BZN|NL","Without sequence","39.23","",""
"15/01/2020 17:00:00 - 15/01/2020 18:00:00","BZN|NL","Without sequence","48.74","",""
"15/01/2020 18:00:00 - 15/01/2020 19:00:00","BZN|NL","Without sequence","44.9","",""
"15/01/2020 19:00:00 - 15/01/2020 20:00:00","BZN|NL","Without sequence","44.21","",""
"15/01/2020 20:00:00 - 15/01/2020 21:00:00","BZN|NL","Without sequence","34.01","",""
"15/01/2020 21:00:00 - 15/01/2020 22:00:00","BZN|NL","Without sequence","29.9","",""
"15/01/2020 22:00:00 - 15/01/2020 23:00:00","BZN|NL","Without sequence","33.9","",""
"15/01/2020 23:00:00 - 16/01/2020 00:00:00","BZN|NL","Without sequence","30.73","",""
"16/01/2020 00:00:00 - 16/01/2020 01:00:00","BZN|NL","Without sequence","28.81","",""
"16/01/2020 01:00:00 - 16/01/2020 02:00:00","BZN|NL","Without sequence","29.54","",""
"16/01/2020 02:00:00 - 16/01/2020 03:00:00","BZN|NL","Without sequence","29.18","",""
"16/01/2020 03:00:00 - 16/01/2020 04:00:00","BZN|NL","Without sequence","28.34","",""
"16/01/2020 04:00:00 - 16/01/2020 05:00:00","BZN|NL","Without sequence","28.3","",""
"16/01/2020 05:00:00 - 16/01/2020 06:00:00","BZN|NL","Without sequence","28.86","",""
"16/01/2020 06:00:00 - 16/01/2020 07:00:00","BZN|NL","Without sequence","38.47","",""
"16/01/2020 07:00:00 - 16/01/2020 08:00:00","BZN|NL","Without sequence","44.97","",""
"16/01/2020 08:00:00 - 16/01/2020 09:00:00","BZN|NL","Without sequence","52.4","",""
"16/01/2020 09:00:00 - 16/01/2020 10:00:00","BZN|NL","Without sequence","47.0","",""
"16/01/2020 10:00:00 - 16/01/2020 11:00:00","BZN|NL","Without sequence","43.51","",""
"16/01/2020 11:00:00 - 16/01/2020 12:00:00","BZN|NL","Without sequence","42.1","",""
"16/01/2020 12:00:00 - 16/01/2020 13:00:00","BZN|NL","Without sequence","40.1","",""
"16/01/2020 13:00:00 - 16/01/2020 14:00:00","BZN|NL","Without sequence","40.66","",""
"16/01/2020 14:00:00 - 16/01/2020 15:00:00","BZN|NL","Without sequence","41.41","",""
"16/01/2020 15:00:00 - 16/01/2020 16:00:00","BZN|NL","Without sequence","43.85","",""
"16/01/2020 16:00:00 - 16/01/2020 17:00:00","BZN|NL","Without sequence","44.96","",""
"16/01/2020 17:00:00 - 16/01/2020 18:00:00","BZN|NL","Without sequence","43.08","",""
"16/01/2020 18:00:00 - 16/01/2020 19:00:00","BZN|NL","Without sequence","41.99","",""
"16/01/2020 19:00:00 - 16/01/2020 20:00:00","BZN|NL","Without sequence","38.86","",""
"16/01/2020 20:00:00 - 16/01/2020 21:00:00","BZN|NL","Without sequence","32.22","",""
"16/01/2020 21:00:00 - 16/01/2020 22:00:00","BZN|NL","Without sequence","30.8","",""
"16/01/2020 22:00:00 - 16/01/2020 23:00:00","BZN|NL","Without sequence","30.0","",""
"16/01/2020 23:00:00 - 17/01/2020 00:00:00","BZN|NL","Without sequence","29.32","",""
"17/01/2020 00:00:00 - 17/01/2020 01:00:00","BZN|NL","Without sequence","27.36","",""
"17/01/2020 01:00:00 - 17/01/2020 02:00:00","BZN|NL","Without sequence","27.16","",""
"17/01/2020 02:00:00 - 17/01/2020 03:00:00","BZN|NL","Without sequence","26.58","",""
"17/01/2020 03:00:00 - 17/01/2020 04:00:00","BZN|NL","Without sequence","25.71","",""
"17/01/2020 04:00:00 - 17/01/2020 05:00:00","BZN|NL","Without sequence","26.01","",""
"17/01/2020 05:00:00 - 17/01/2020 06:00:00","BZN|NL","Without sequence","27.97","",""
"17/01/2020 06:00:00 - 17/01/2020 07:00:00","BZN|NL","Without sequence","30.06","",""
"17/01/2020 07:00:00 - 17/01/2020 08:00:00","BZN|NL","Without sequence","40.19","",""
"17/01/2020 08:00:00 - 17/01/2020 09:00:00","BZN|NL","Without sequence","43.8","",""
"17/01/2020 09:00:00 - 17/01/2020 10:00:00","BZN|NL","Without sequence","43.19","",""
"17/01/2020 10:00:00 - 17/01/2020 11:00:00","BZN|NL","Without sequence","44.32","",""
"17/01/2020 11:00:00 - 17/01/2020 12:00:00","BZN|NL","Without sequence","43.82","",""
"17/01/2020 12:00:00 - 17/01/2020 13:00:00","BZN|NL","Without sequence","41.37","",""
"17/01/2020 13:00:00 - 17/01/2020 14:00:00","BZN|NL","Without sequence","39.98","",""
"17/01/2020 14:00:00 - 17/01/2020 15:00:00","BZN|NL","Without sequence","39.02","",""
"17/01/2020 15:00:00 - 17/01/2020 16:00:00","BZN|NL","Without sequence","41.49","",""
"17/01/2020 16:00:00 - 17/01/2020 17:00:00","BZN|NL","Without sequence","42.24","",""
"17/01/2020 17:00:00 - 17/01/2020 18:00:00","BZN|NL","Without sequence","45.63","",""
"17/01/2020 18:00:00 - 17/01/2020 19:00:00","BZN|NL","Without sequence","46.0","",""
"17/01/2020 19:00:00 - 17/01/2020 20:00:00","BZN|NL","Without sequence","44.66","",""
"17/01/2020 20:00:00 - 17/01/2020 21:00:00","BZN|NL","Without sequence","40.99","",""
"17/01/2020 21:00:00 - 17/01/2020 22:00:00","BZN|NL","Without sequence","33.9","",""
"17/01/2020 22:00:00 - 17/01/2020 23:00:00","BZN|NL","Without sequence","33.38","",""
"17/01/2020 23:00:00 - 18/01/2020 00:00:00","BZN|NL","Without sequence","33.0","",""
"18/01/2020 00:00:00 - 18/01/2020 01:00:00","BZN|NL","Without sequence","27.34","",""
"18/01/2020 01:00:00 - 18/01/2020 02:00:00","BZN|NL","Without sequence","27.2","",""
"18/01/2020 02:00:00 - 18/01/2020 03:00:00","BZN|NL","Without sequence","26.71","",""
"18/01/2020 03:00:00 - 18/01/2020 04:00:00","BZN|NL","Without sequence","25.96","",""
"18/01/2020 04:00:00 - 18/01/2020 05:00:00","BZN|NL","Without sequence","26.01","",""
"18/01/2020 05:00:00 - 18/01/2020 06:00:00","BZN|NL","Without sequence","26.55","",""
"18/01/2020 06:00:00 - 18/01/2020 07:00:00","BZN|NL","Without sequence","27.35","",""
"18/01/2020 07:00:00 - 18/01/2020 08:00:00","BZN|NL","Without sequence","30.1","",""
"18/01/2020 08:00:00 - 18/01/2020 09:00:00","BZN|NL","Without sequence","32.24","",""
"18/01/2020 09:00:00 - 18/01/2020 10:00:00","BZN|NL","Without sequence","38.65","",""
"18/01/2020 10:00:00 - 18/01/2020 11:00:00","BZN|NL","Without sequence","35.0","",""
"18/01/2020 11:00:00 - 18/01/2020 12:00:00","BZN|NL","Without sequence","29.9","",""
"18/01/2020 12:00:00 - 18/01/2020 13:00:00","BZN|NL","Without sequence","29.9","",""
"18/01/2020 13:00:00 - 18/01/2020 14:00:00","BZN|NL","Without sequence","34.9","",""
"18/01/2020 14:00:00 - 18/01/2020 15:00:00","BZN|NL","Without sequence","34.78","",""
"18/01/2020 15:00:00 - 18/01/2020 16:00:00","BZN|NL","Without sequence","35.09","",""
"18/01/2020 16:00:00 - 18/01/2020 17:00:00","BZN|NL","Without sequence","37.27","",""
"18/01/2020 17:00:00 - 18/01/2020 18:00:00","BZN|NL","Without sequence","41.3","",""
"18/01/2020 18:00:00 - 18/01/2020 19:00:00","BZN|NL","Without sequence","43.04","",""
"18/01/2020 19:00:00 - 18/01/2020 20:00:00","BZN|NL","Without sequence","41.91","",""
"18/01/2020 20:00:00 - 18/01/2020 21:00:00","BZN|NL","Without sequence","37.4","",""
"18/01/2020 21:00:00 - 18/01/2020 22:00:00","BZN|NL","Without sequence","35.13","",""
"18/01/2020 22:00:00 - 18/01/2020 23:00:00","BZN|NL","Without sequence","32.4","",""
"18/01/2020 23:00:00 - 19/01/2020 00:00:00","BZN|NL","Without sequence","33.4","",""
"19/01/2020 00:00:00 - 19/01/2020 01:00:00","BZN|NL","Without sequence","33.1","",""
"19/01/2020 01:00:00 - 19/01/2020 02:00:00","BZN|NL","Without sequence","30.71","",""
"19/01/2020 02:00:00 - 19/01/2020 03:00:00","BZN|NL","Without sequence","28.88","",""
"19/01/2020 03:00:00 - 19/01/2020 04:00:00","BZN|NL","Without sequence","28.7","",""
"19/01/2020 04:00:00 - 19/01/2020 05:00:00","BZN|NL","Without sequence","27.63","",""
"19/01/2020 05:00:00 - 19/01/2020 06:00:00","BZN|NL","Without sequence","27.0","",""
"19/01/2020 06:00:00 - 19/01/2020 07:00:00","BZN|NL","Without sequence","27.7","",""
"19/01/2020 07:00:00 - 19/01/2020 08:00:00","BZN|NL","Without sequence","29.91","",""
"19/01/2020 08:00:00 - 19/01/2020 09:00:00","BZN|NL","Without sequence","31.47","",""
"19/01/2020 09:00:00 - 19/01/2020 10:00:00","BZN|NL","Without sequence","35.14","",""
"19/01/2020 10:00:00 - 19/01/2020 11:00:00","BZN|NL","Without sequence","35.2","",""
"19/01/2020 11:00:00 - 19/01/2020 12:00:00","BZN|NL","Without sequence","34.45","",""
"19/01/2020 12:00:00 - 19/01/2020 13:00:00","BZN|NL","Without sequence","33.36","",""
"19/01/2020 13:00:00 - 19/01/2020 14:00:00","BZN|NL","Without sequence","29.9","",""
"19/01/2020 14:00:00 - 19/01/2020 15:00:00","BZN|NL","Without sequence","28.74","",""
"19/01/2020 15:00:00 - 19/01/2020 16:00:00","BZN|NL","Without sequence","29.75","",""
"19/01/2020 16:00:00 - 19/01/2020 17:00:00","BZN|NL","Without sequence","31.02","",""
"19/01/2020 17:00:00 - 19/01/2020 18:00:00","BZN|NL","Without sequence","42.11","",""
"19/01/2020 18:00:00 - 19/01/2020 19:00:00","BZN|NL","Without sequence","44.24","",""
"19/01/2020 19:00:00 - 19/01/2020 20:00:00","BZN|NL","Without sequence","43.89","",""
"19/01/2020 20:00:00 - 19/01/2020 21:00:00","BZN|NL","Without sequence","41.14","",""
"19/01/2020 21:00:00 - 19/01/2020 22:00:00","BZN|NL","Without sequence","36.74","",""
"19/01/2020 22:00:00 - 19/01/2020 23:00:00","BZN|NL","Without sequence","40.0","",""
"19/01/2020 23:00:00 - 20/01/2020 00:00:00","BZN|NL","Without sequence","36.15","",""
"20/01/2020 00:00:00 - 20/01/2020 01:00:00","BZN|NL","Without sequence","34.24","",""
"20/01/2020 01:00:00 - 20/01/2020 02:00:00","BZN|NL","Without sequence","34.01","",""
"20/01/2020 02:00:00 - 20/01/2020 03:00:00","BZN|NL","Without sequence","33.08","",""
"20/01/2020 03:00:00 - 20/01/2020 04:00:00","BZN|NL","Without sequence","32.1","",""
"20/01/2020 04:00:00 - 20/01/2020 05:00:00","BZN|NL","Without sequence","31.5","",""
"20/01/2020 05:00:00 - 20/01/2020 06:00:00","BZN|NL","Without sequence","33.12","",""
"20/01/2020 06:00:00 - 20/01/2020 07:00:00","BZN|NL","Without sequence","45.63","",""
"20/01/2020 07:00:00 - 20/01/2020 08:00:00","BZN|NL","Without sequence","55.67","",""
"20/01/2020 08:00:00 - 20/01/2020 09:00:00","BZN|NL","Without sequence","60.0","",""
"20/01/2020 09:00:00 - 20/01/2020 10:00:00","BZN|NL","Without sequence","57.01","",""
"20/01/2020 10:00:00 - 20/01/2020 11:00:00","BZN|NL","Without sequence","50.63","",""
"20/01/2020 11:00:00 - 20/01/2020 12:00:00","BZN|NL","Without sequence","48.17","",""
"20/01/2020 12:00:00 - 20/01/2020 13:00:00","BZN|NL","Without sequence","43.96","",""
"20/01/2020 13:00:00 - 20/01/2020 14:00:00","BZN|NL","Without sequence","43.02","",""
"20/01/2020 14:00:00 - 20/01/2020 15:00:00","BZN|NL","Without sequence","43.11","",""
"20/01/2020 15:00:00 - 20/01/2020 16:00:00","BZN|NL","Without sequence","44.95","",""
"20/01/2020 16:00:00 - 20/01/2020 17:00:00","BZN|NL","Without sequence","46.0","",""
"20/01/2020 17:00:00 - 20/01/2020 18:00:00","BZN|NL","Without sequence","55.91","",""
"20/01/2020 18:00:00 - 20/01/2020 19:00:00","BZN|NL","Without sequence","57.05","",""
"20/01/2020 19:00:00 - 20/01/2020 20:00:00","BZN|NL","Without sequence","54.02","",""
"20/01/2020 20:00:00 - 20/01/2020 21:00:00","BZN|NL","Without sequence","48.68","",""
"20/01/2020 21:00:00 - 20/01/2020 22:00:00","BZN|NL","Without sequence","44.48","",""
"20/01/2020 22:00:00 - 20/01/2020 23:00:00","BZN|NL","Without sequence","40.42","",""
"20/01/2020 23:00:00 - 21/01/2020 00:00:00","BZN|NL","Without sequence","32.0","",""
"21/01/2020 00:00:00 - 21/01/2020 01:00:00","BZN|NL","Without sequence","30.77","",""
"21/01/2020 01:00:00 - 21/01/2020 02:00:00","BZN|NL","Without sequence","31.0","",""
"21/01/2020 02:00:00 - 21/01/2020 03:00:00","BZN|NL","Without sequence","28.57","",""
"21/01/2020 03:00:00 - 21/01/2020 04:00:00","BZN|NL","Without sequence","30.26","",""
"21/01/2020 04:00:00 - 21/01/2020 05:00:00","BZN|NL","Without sequence","31.0","",""
"21/01/2020 05:00:00 - 21/01/2020 06:00:00","BZN|NL","Without sequence","29.56","",""
"21/01/2020 06:00:00 - 21/01/2020 07:00:00","BZN|NL","Without sequence","33.44","",""
"21/01/2020 07:00:00 - 21/01/2020 08:00:00","BZN|NL","Without sequence","48.24","",""
"21/01/2020 08:00:00 - 21/01/2020 09:00:00","BZN|NL","Without sequence","63.39","",""
"21/01/2020 09:00:00 - 21/01/2020 10:00:00","BZN|NL","Without sequence","65.41","",""
"21/01/2020 10:00:00 - 21/01/2020 11:00:00","BZN|NL","Without sequence","60.8","",""
"21/01/2020 11:00:00 - 21/01/2020 12:00:00","BZN|NL","Without sequence","55.11","",""
"21/01/2020 12:00:00 - 21/01/2020 13:00:00","BZN|NL","Without sequence","47.76","",""
"21/01/2020 13:00:00 - 21/01/2020 14:00:00","BZN|NL","Without sequence","45.44","",""
"21/01/2020 14:00:00 - 21/01/2020 15:00:00","BZN|NL","Without sequence","47.98","",""
"21/01/2020 15:00:00 - 21/01/2020 16:00:00","BZN|NL","Without sequence","47.71","",""
"21/01/2020 16:00:00 - 21/01/2020 17:00:00","BZN|NL","Without sequence","49.98","",""
"21/01/2020 17:00:00 - 21/01/2020 18:00:00","BZN|NL","Without sequence","60.58","",""
"21/01/2020 18:00:00 - 21/01/2020 19:00:00","BZN|NL","Without sequence","67.15","",""
"21/01/2020 19:00:00 - 21/01/2020 20:00:00","BZN|NL","Without sequence","57.19","",""
"21/01/2020 20:00:00 - 21/01/2020 21:00:00","BZN|NL","Without sequence","49.67","",""
"21/01/2020 21:00:00 - 21/01/2020 22:00:00","BZN|NL","Without sequence","40.43","",""
"21/01/2020 22:00:00 - 21/01/2020 23:00:00","BZN|NL","Without sequence","35.0","",""
"21/01/2020 23:00:00 - 22/01/2020 00:00:00","BZN|NL","Without sequence","30.0","",""
"22/01/2020 00:00:00 - 22/01/2020 01:00:00","BZN|NL","Without sequence","29.99","",""
"22/01/2020 01:00:00 - 22/01/2020 02:00:00","BZN|NL","Without sequence","29.99","",""
"22/01/2020 02:00:00 - 22/01/2020 03:00:00","BZN|NL","Without sequence","28.99","",""
"22/01/2020 03:00:00 - 22/01/2020 04:00:00","BZN|NL","Without sequence","30.3","",""
"22/01/2020 04:00:00 - 22/01/2020 05:00:00","BZN|NL","Without sequence","31.67","",""
"22/01/2020 05:00:00 - 22/01/2020 06:00:00","BZN|NL","Without sequence","31.83","",""
"22/01/2020 06:00:00 - 22/01/2020 07:00:00","BZN|NL","Without sequence","38.43","",""
"22/01/2020 07:00:00 - 22/01/2020 08:00:00","BZN|NL","Without sequence","49.26","",""
"22/01/2020 08:00:00 - 22/01/2020 09:00:00","BZN|NL","Without sequence","60.65","",""
"22/01/2020 09:00:00 - 22/01/2020 10:00:00","BZN|NL","Without sequence","64.25","",""
"22/01/2020 10:00:00 - 22/01/2020 11:00:00","BZN|NL","Without sequence","65.01","",""
"22/01/2020 11:00:00 - 22/01/2020 12:00:00","BZN|NL","Without sequence","60.78","",""
"22/01/2020 12:00:00 - 22/01/2020 13:00:00","BZN|NL","Without sequence","58.0","",""
"22/01/2020 13:00:00 - 22/01/2020 14:00:00","BZN|NL","Without sequence","58.42","",""
"22/01/2020 14:00:00 - 22/01/2020 15:00:00","BZN|NL","Without sequence","50.07","",""
"22/01/2020 15:00:00 - 22/01/2020 16:00:00","BZN|NL","Without sequence","52.4","",""
"22/01/2020 16:00:00 - 22/01/2020 17:00:00","BZN|NL","Without sequence","55.63","",""
"22/01/2020 17:00:00 - 22/01/2020 18:00:00","BZN|NL","Without sequence","62.07","",""
"22/01/2020 18:00:00 - 22/01/2020 19:00:00","BZN|NL","Without sequence","65.09","",""
"22/01/2020 19:00:00 - 22/01/2020 20:00:00","BZN|NL","Without sequence","59.58","",""
"22/01/2020 20:00:00 - 22/01/2020 21:00:00","BZN|NL","Without sequence","52.52","",""
